"frequency";"r dBS11";"i dBS11"
8.60661e+09;-15.903;0
8.75009e+09;-15.9106;0
8.89596e+09;-15.9183;0
9.04426e+09;-15.9262;0
9.19504e+09;-15.9342;0
9.34833e+09;-15.9423;0
9.50417e+09;-15.9505;0
9.66261e+09;-15.9588;0
9.8237e+09;-15.9672;0
9.98747e+09;-15.9757;0
1.0154e+10;-15.9842;0
1.03232e+10;-15.9928;0
1.04953e+10;-16.0014;0
1.06703e+10;-16.0099;0
1.08482e+10;-16.0185;0
1.1029e+10;-16.027;0
1.12129e+10;-16.0354;0
1.13998e+10;-16.0437;0
1.15899e+10;-16.0519;0
1.17831e+10;-16.0599;0
1.19795e+10;-16.0677;0
1.21792e+10;-16.0753;0
1.23823e+10;-16.0826;0
1.25887e+10;-16.0897;0
1.27985e+10;-16.0964;0
1.30119e+10;-16.1028;0
1.32288e+10;-16.1087;0
1.34494e+10;-16.1143;0
1.36736e+10;-16.1195;0
1.39015e+10;-16.1242;0
1.41333e+10;-16.1284;0
1.43689e+10;-16.1321;0
1.46084e+10;-16.1353;0
1.4852e+10;-16.138;0
1.50996e+10;-16.1402;0
1.53513e+10;-16.1419;0
1.56072e+10;-16.143;0
1.58674e+10;-16.1437;0
1.61319e+10;-16.1439;0
1.64008e+10;-16.1436;0
1.66742e+10;-16.143;0
1.69522e+10;-16.1419;0
1.72348e+10;-16.1405;0
1.75221e+10;-16.1388;0
1.78142e+10;-16.1369;0
1.81112e+10;-16.1347;0
1.84132e+10;-16.1323;0
1.87201e+10;-16.1298;0
1.90322e+10;-16.1273;0
1.93495e+10;-16.1246;0
1.96721e+10;-16.122;0
2e+10;-16.1193;0
