"frequency";"r dBS33";"i dBS33"
1.76468e+10;-23.3495;0
1.79198e+10;-23.536;0
1.8197e+10;-23.5654;0
1.84785e+10;-23.4099;0
1.87643e+10;-23.0767;0
1.90546e+10;-22.6073;0
1.93494e+10;-22.0651;0
1.96487e+10;-21.5194;0
1.99526e+10;-21.0325;0
2.02613e+10;-20.6529;0
2.05747e+10;-20.4129;0
2.0893e+10;-20.3281;0
2.12162e+10;-20.3966;0
2.15443e+10;-20.597;0
2.18776e+10;-20.886;0
2.2216e+10;-21.1972;0
2.25597e+10;-21.4468;0
2.29087e+10;-21.5512;0
2.32631e+10;-21.4544;0
2.36229e+10;-21.1543;0
2.39883e+10;-20.7054;0
2.43594e+10;-20.1983;0
2.47362e+10;-19.7287;0
2.51189e+10;-19.3743;0
2.55074e+10;-19.1843;0
2.5902e+10;-19.1741;0
2.63027e+10;-19.324;0
2.67096e+10;-19.5763;0
2.71227e+10;-19.8386;0
2.75423e+10;-20.001;0
2.79683e+10;-19.9743;0
2.8401e+10;-19.734;0
2.88403e+10;-19.3365;0
2.92864e+10;-18.8921;0
2.97395e+10;-18.5161;0
3.01995e+10;-18.2919;0
3.06667e+10;-18.2529;0
3.11411e+10;-18.3759;0
3.16228e+10;-18.5829;0
3.21119e+10;-18.7567;0
3.26087e+10;-18.7831;0
3.31131e+10;-18.6113;0
3.36253e+10;-18.2871;0
3.41455e+10;-17.9256;0
3.46737e+10;-17.6473;0
3.52101e+10;-17.5251;0
3.57547e+10;-17.5613;0
3.63078e+10;-17.6868;0
3.68695e+10;-17.7882;0
3.74398e+10;-17.7636;0
3.80189e+10;-17.5873;0
3.86071e+10;-17.3263;0
3.92043e+10;-17.0897;0
3.98107e+10;-16.9572;0
4.04265e+10;-16.9376;0
4.10519e+10;-16.9711;0
4.16869e+10;-16.9713;0
4.23318e+10;-16.8881;0
4.29866e+10;-16.743;0
4.36516e+10;-16.6006;0
4.43268e+10;-16.5054;0
4.50125e+10;-16.4452;0
4.57088e+10;-16.3724;0
4.64159e+10;-16.2645;0
4.71339e+10;-16.1584;0
4.7863e+10;-16.1104;0
4.86034e+10;-16.1182;0
4.93552e+10;-16.0933;0
5.01187e+10;-15.9446;0
5.0894e+10;-15.7093;0
5.16813e+10;-15.5524;0
5.24807e+10;-15.5979;0
5.32926e+10;-15.7619;0
5.4117e+10;-15.7708;0
5.49541e+10;-15.4725;0
5.58042e+10;-15.1031;0
5.66674e+10;-15.0333;0
5.7544e+10;-15.3249;0
5.84341e+10;-15.5588;0
5.93381e+10;-15.2654;0
6.0256e+10;-14.7066;0
6.11881e+10;-14.5612;0
6.21346e+10;-15.0084;0
6.30957e+10;-15.3689;0
6.40718e+10;-14.8959;0
6.50629e+10;-14.2018;0
6.60693e+10;-14.2797;0
6.70914e+10;-15.0229;0
6.81292e+10;-15.0829;0
6.91831e+10;-14.1405;0
7.02533e+10;-13.7702;0
7.134e+10;-14.5835;0
7.24436e+10;-15.0895;0
7.35642e+10;-14.0333;0
7.47022e+10;-13.4234;0
7.58578e+10;-14.383;0
7.70312e+10;-14.9982;0
7.82228e+10;-13.6527;0
7.94328e+10;-13.2143;0
8.06616e+10;-14.6069;0
8.19093e+10;-14.6153;0
8.31764e+10;-12.9971;0
8.4463e+10;-13.4998;0
8.57696e+10;-15.0402;0
8.70964e+10;-13.4439;0
8.84437e+10;-12.767;0
8.98118e+10;-14.7488;0
9.12011e+10;-13.9687;0
9.26119e+10;-12.434;0
9.40445e+10;-14.376;0
9.54993e+10;-14.234;0
9.69765e+10;-12.2496;0
9.84767e+10;-14.3375;0
1e+11;-14.099;0
